commentaire$text
commentaire$text
commentaire$text
comments  420$Lors de mon séjour, il a été impossible de prendre une douche chaude..l'eau etait gelé. Sinon, j'ai eu un excellent accueil par le personnel.
comments  421$Manque un traversin ou oreiller un peu plus ferme Douche on met de l’eau un peu par tout manque protection en sortie Écoulement lavabo signalé
comments  422$repas en room service dejeuner en room service....
comments  423$Pour une nuit seulement. Bon établissement pour une étape (piscine et restaurant) dans une zone commerciale très calme la nuit
comments  424$Hotel situé dans une zone commerciale, bon état général chambre pour 3 un peu petites (surtout entrée et la salle d'eau) Literie très confortable Piscine ouverte sur de larges horaires mais pas de transats et elle est entourée par les chambres et le parking Bref un avis global mitigé
comments  425$Nous avons déjà séjourné 3 fois dans cet hôtel , comme halte vers le sud , RAS ! Pour cette nouvelle réservation le dimanche matin 7 juin pas d'eau chaude ..... plusieurs clients en ont fait la remarque à la réception dimanche matin , je suppose que c'est la réouverture après le confinement ? Le petit déjeuner a été servi à volonté sur plateau très bien . Nous reviendrons car l'hôtel et le personnel sont super .
comments  426$O
comments  427$Tres bel hotel dirige par une directrice competente qui a realise une decoration exemplaire et a un personnel remarquable Il faut que le predident de la chaine hoteliere aille prendre des cours pour que tous les inls soient aussi acueillants et aussi bien geres
comments  428$Bel etablissement,bien place et tres tres bien insonorise . Petit bemol sur la clim ,impossible a regler ,il faisait tres froid dans la chambre lorsque nous sommes arrives. Mis a part ca, tres bon rapport qualite prix.
comments  429$Tout est parfait dans cet établissement, ce qui est extrêmement rare pour un hôtel restaurant.
comments  430$Bien dans l'ensemble.
comments  431$Bien situé proche de l'autoroute.
comments  432$Accueil sympathique, déco originale et soignée, chambre confortable (un peu petite à 3) et bien isolée. Une mention toute spéciale à Rémi de l'accueil, très réactif à retrouver ma montre oubliée dans la chambre et à la mettre en lieu sûr!
comments  433$Séjour affaires. Hotel proche sortie d'autoroute. Petit parking & encombré. Propreté et confort des chambres.
comments  434$Super Ibis depuis des années nous y allons et jamais déçus. Tjrs à l’ecoute Oublié le doudou du gamin dans la chambre. D’ici qq jours nous allons le recevoir. Sont à l’écoute Du client
comments  435$Deuxième séjour dans cet hôtel Cette fois odeur d’égout dans le couloir et surtout dans la chambre
comments  436$très bon hotel bon accueil, literie confortable, très bon petit déjeuner
comments  437$Très bonne situation, accueil sympa, chambre propre et calme.
comments  438$
comments  439$Bon séjour comme d’habitude sauf le déjeuner
comments  440$Easy stop close to the motorway and with an ok, reasonably priced restaurant. Decent rooms that can take 3 adults.
comments  441$It's an OK hotel from outside, inside, however, rooms are very small -- barely any space left after a double and a twin beds, a small table, and a single chair. No coffee or tea in the room, no WiFi, no digital channels, heavy mold smelling bathroom with no lock and trash in the bin from previous occupants.Well, location is convenient.
comments  442$We stay here 5 or 6 times a year on our way to and fro from Spain. It is convenient for the motorway and approximately half way for us. My husband likes the fact it has a bar and in the summer the pool, although small, is pleasant. We have ever eaten there as there is a Flunch restaurant almost opposite and it has a variety of meat and fish dishes with self service buffet of accompaniments and you get vegetables and you don't have to have chips. Our only complaint is the fact we always seem to get a room on the top floor right at then end of the corridor. They do have a lift but it would be nice to get a ground floor room with a door to the pool.
comments  443$Welcoming, professional and just what we needed after long journey
comments  444$We regularly stay here on our way to and fro to Spain. The hotel is convenient for the motorway and in the summer months it is nice to have access to the outdoor pool. The rooms are fairly standard, clean and we usually sleep well. We have never tried breakfast or eaten in the restaurant but find it pleasant to have a drink at the bar before going out to eat. There is a choice of restaurants nearby as the hotel is situated on a large commercial site with a large supermarket and other shops. The ground floor rooms with a French door to the pool terrace are the best rooms.
comments  445$Convenient but the room hot and stuffy and there was no air conditioning despite the temp being 28°c. The bed was hot due to plastic sheets. We found empty 5 beer bottles left where the spare pillow was in the wardrobe. The bathroom door would not shut. We will not be revisiting this or sny other Ibis establishment in the future.
comments  446$Another good stay, dependable hotel for several good nights' sleep.
comments  447$Vey nice hotel, but the pool was not clean.
comments  448$Good location, only stayed for one night but it was clean, and the staff was very pleasant.
comments  449$We like this hotel because of its convenience to the motorway but it is on a large commercial park which may not suit other guests. The staff speak good English and are very pleasant and helpful. The rooms are clean and we find the beds comfortable. The hotel has a bar and a restaurant but although we usually have a drink in the bar we eat elsewhere. There is a small pool and outside area which is pleasant in the summer.
comments  450$ligging vlak bij autoroute de kamers aan de kleine kant
comments  451$Leuk zwembad. Ontbijt en ontvangst vonden wij minder.
comments  452$Geen speeltuin voor de kinderen gezien maar wel een mooi zwembad
comments  453$Modernes gepflegtes Hotel abseits der Autoroute. Hat uns gut gefallen, Personal sehr freundlich. Wir kommen gerne wieder.
comments  454$Op zoek naar een goed en betaalbaar hotel voor 1 overnachting, zag ik dit hotel. Het is een goed hotel met restaurants en op 150 meter lopen ligt een grote Mall. Waarschijnlijk zal ik dit hotel vaker gaan gebruiken.
comments  455$Jammer dat de buren een hond bij zich hadden die midden in de nacht lag te janken.
comments  456$Ottimo, gentili, pulito, efficienti
comments  457$Correct en vriendelijk, als doorreis hotel uitstekend, kwaliteit/prijs oke, Ook Mogelijk in omgeving te eten Geen omgeving om te wandelen
comments  458$Dichtbij autoroute, beperkte maar zeer lekkere menukaart, uitgebreid ontbijtbuffet, standaardkamer is redelijk klein maar is prima voor een nacht.
comments  459$Vastaanotto hyvin ylimielinen. Aikaisemmilla kerroilla kaikki toimi hyvin.
comments  460$
comments  461$
comments  462$
comments  463$
comments  464$
comments  465$
comments  466$
comments  467$
comments  468$
